# One slow shallow curve drawn by hand on a Wacom tablet, taken through WPF's stylus
# stack. Paired with wintab-digitizer-stroke.csv, drawn by the same hand at the same
# speed minutes apart, for comparing what the two input paths resolve.
# Display scale 2.25x. Mean turn angle 4.75 deg, path 1682px, mean segment 1.44px.
# Pen stroke recorded from a live session, in desktop pixels.
# Source: WpfStylusSession
# Captured: 2026-09-12 08:14:41, 1170 points
desktopX,desktopY,pressure
3052.9768364513075,2867.97903378399,242
3054.617511520737,2867.97903378399,242
3056.023804437391,2868.0889004181035,242
3057.664479506821,2868.0889004181035,243
3059.070772423475,2868.198767052217,244
3060.7114474929044,2868.198767052217,245
3062.1177404095583,2868.3086336863307,245
3063.5240333262122,2868.3086336863307,247
3065.164708395642,2868.4185003204443,247
3066.5710013122957,2868.528366954558,247
3068.2116763817257,2868.528366954558,248
3069.6179692983796,2868.528366954558,248
3071.258644367809,2868.748100222785,250
3072.664937284463,2868.748100222785,250
3074.3056123538927,2868.748100222785,251
3075.7119052705466,2868.8579668568987,251
3076.883816034425,2868.8579668568987,253
3078.2901089510788,2868.9678334910122,253
3079.9307840205083,2868.9678334910122,254
3081.3370769371622,2869.077700125126,254
3082.5089877010405,2869.1875667592394,254
3084.14966277047,2869.297433393353,256
3085.555955687124,2869.4073000274666,256
3086.7278664510022,2869.51716666158,256
3088.134159367656,2869.51716666158,258
3089.306070131535,2869.7368999298074,258
3090.9467452009644,2869.846766563921,258
3092.3530381176183,2869.846766563921,259
3093.7593310342722,2870.066499832148,259
3095.400006103702,2870.1763664662617,259
3096.8062990203557,2870.2862331003753,259
3098.4469740897853,2870.396099734489,260
3099.853267006439,2870.5059663686025,260
3101.493942075869,2870.5059663686025,260
3102.900234992523,2870.615833002716,261
3104.7752922147283,2870.7256996368296,261
3106.415967284158,2870.7256996368296,261
3107.822260200812,2870.7256996368296,262
3109.697317423017,2870.7256996368296,262
3111.3379924924466,2870.7256996368296,262
3113.213049714652,2870.7256996368296,265
3114.6193426313057,2870.7256996368296,265
3116.494399853511,2870.615833002716,266
3118.369457075716,2870.5059663686025,266
3120.2445142979213,2870.396099734489,266
3122.119571520127,2870.1763664662617,267
3123.7602465895566,2870.066499832148,267
3125.635303811762,2869.846766563921,267
3127.510361033967,2869.6270332956938,270
3129.385418256172,2869.4073000274666,270
3131.2604754783774,2869.1875667592394,270
3133.1355327005826,2868.8579668568987,272
3135.0105899227883,2868.528366954558,272
3137.354411450545,2868.4185003204443,272
3139.22946867275,2868.198767052217,272
3141.1045258949553,2867.97903378399,273
3142.9795831171605,2867.649433881649,273
3144.8546403393657,2867.429700613422,273
3147.198461867122,2867.209967345195,273
3149.0735190893274,2866.9902340769677,274
3150.9485763115326,2866.7705008087405,274
3152.823633533738,2866.4409009063997,274
3154.698690755943,2866.2211676381726,274
3156.5737479781487,2865.891567735832,274
3158.448805200354,2865.6718344676046,275
3160.7926267281105,2865.4521011993775,275
3162.6676839503157,2865.2323679311503,275
3164.542741172521,2864.9027680288095,276
3166.4177983947266,2864.5731681264688,276
3168.292855616932,2864.243568224128,276
3170.167912839137,2864.023834955901,277
3172.042970061342,2863.69423505356,277
3174.152409436323,2863.2547685171057,277
3176.0274666585283,2863.0350352488786,278
3177.9025238807335,2862.8153019806514,278
3179.7775811029387,2862.595568712424,278
3181.652638325144,2862.265968810083,278
3183.5276955473496,2861.9363689077427,278
